"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"133" "Scleria.ciliata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "TSS" 574 77.223 64.675 0.419 NA NA
"134" "Scleria.ciliata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "ROC" 576.5 77.223 64.805 0.769 NA NA
"135" "Scleria.ciliata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "KAPPA" 666.5 50.542 88.182 0.412 NA NA
"136" "Scleria.ciliata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "BOYCE" 645 50.542 88.052 0.957 NA NA
"137" "Scleria.ciliata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "TSS" 525 71.367 70.39 0.418 NA NA
"138" "Scleria.ciliata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "ROC" 544 67.896 74.286 0.78 NA NA
"139" "Scleria.ciliata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "KAPPA" 545 67.896 74.286 0.409 NA NA
"140" "Scleria.ciliata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "BOYCE" 527 70.933 70.649 0.993 NA NA
"141" "Scleria.ciliata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "TSS" 547 67.245 71.558 0.387 NA NA
"142" "Scleria.ciliata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "ROC" 553.5 66.161 72.727 0.762 NA NA
"143" "Scleria.ciliata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "KAPPA" 607 58.351 78.701 0.377 NA NA
"144" "Scleria.ciliata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "BOYCE" 538 67.462 70.909 0.992 NA NA
"145" "Scleria.ciliata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "TSS" 373 78.049 75 0.53 0.349 NA
"146" "Scleria.ciliata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "ROC" 369 79.133 74.673 0.846 0.76 NA
"147" "Scleria.ciliata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "KAPPA" 433 72.087 80.556 0.526 0.333 NA
"148" "Scleria.ciliata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "BOYCE" 382 75.881 75.817 0.995 0.948 NA
"149" "Scleria.ciliata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "TSS" 497 99.187 100 0.992 0.458 NA
"150" "Scleria.ciliata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "ROC" 494 99.187 100 1 0.846 NA
"151" "Scleria.ciliata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "KAPPA" 497 99.187 100 0.993 0.48 NA
"152" "Scleria.ciliata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "BOYCE" 457 99.187 99.346 0.997 0.977 NA
"153" "Scleria.ciliata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "TSS" 541 86.721 83.333 0.701 0.447 NA
"154" "Scleria.ciliata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "ROC" 537.5 87.263 83.007 0.914 0.805 NA
"155" "Scleria.ciliata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "KAPPA" 541 86.721 83.333 0.681 0.445 NA
"156" "Scleria.ciliata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "BOYCE" 524 88.076 81.209 0.996 0.892 NA
"157" "Scleria.ciliata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "TSS" 608.5 46.612 89.542 0.362 0.304 NA
"158" "Scleria.ciliata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "ROC" 617.5 46.612 89.706 0.701 0.661 NA
"159" "Scleria.ciliata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "KAPPA" 665.5 46.07 90.033 0.39 0.322 NA
"160" "Scleria.ciliata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "BOYCE" 621 46.341 89.706 0.557 0.106 NA
"161" "Scleria.ciliata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "TSS" 556 66.125 77.288 0.434 0.369 NA
"162" "Scleria.ciliata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "ROC" 550.5 67.751 76.307 0.783 0.725 NA
"163" "Scleria.ciliata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "KAPPA" 556 66.125 77.288 0.431 0.364 NA
"164" "Scleria.ciliata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "BOYCE" 563 63.686 78.105 0.985 0.888 NA
"165" "Scleria.ciliata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "TSS" 575 62.873 74.183 0.372 0.369 NA
"166" "Scleria.ciliata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "ROC" 573.5 63.144 74.183 0.755 0.741 NA
"167" "Scleria.ciliata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "KAPPA" 575 62.873 74.183 0.368 0.364 NA
"168" "Scleria.ciliata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "BOYCE" 563 65.041 72.059 0.99 0.946 NA
"169" "Scleria.ciliata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "TSS" 383 77.236 68.954 0.462 0.341 NA
"170" "Scleria.ciliata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "ROC" 385.5 77.236 69.118 0.809 0.721 NA
"171" "Scleria.ciliata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "KAPPA" 463 65.041 80.392 0.457 0.392 NA
"172" "Scleria.ciliata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "BOYCE" 418 67.209 77.614 0.978 0.91 NA
"173" "Scleria.ciliata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "TSS" 451 100 99.673 0.997 0.517 NA
"174" "Scleria.ciliata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "ROC" 450 100 99.673 1 0.854 NA
"175" "Scleria.ciliata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "KAPPA" 451 100 99.673 0.996 0.533 NA
"176" "Scleria.ciliata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "BOYCE" 443 100 99.51 0.998 0.9 NA
"177" "Scleria.ciliata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "TSS" 491 91.328 78.105 0.696 0.552 NA
"178" "Scleria.ciliata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "ROC" 520.5 88.076 81.699 0.913 0.842 NA
"179" "Scleria.ciliata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "KAPPA" 538 85.366 83.987 0.679 0.569 NA
"180" "Scleria.ciliata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "BOYCE" 500 90.244 78.922 0.981 0.928 NA
"181" "Scleria.ciliata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "TSS" 526 63.686 82.353 0.46 0.345 NA
"182" "Scleria.ciliata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "ROC" 526.5 63.686 82.353 0.792 0.722 NA
"183" "Scleria.ciliata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "KAPPA" 564 63.144 82.843 0.468 0.352 NA
"184" "Scleria.ciliata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "BOYCE" 722 54.472 87.418 0.918 0.663 NA
"185" "Scleria.ciliata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "TSS" 612 58.808 83.17 0.416 0.371 NA
"186" "Scleria.ciliata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "ROC" 611.5 58.808 83.17 0.769 0.758 NA
"187" "Scleria.ciliata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "KAPPA" 612 58.808 83.17 0.428 0.396 NA
"188" "Scleria.ciliata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "BOYCE" 578 62.873 76.961 0.988 0.877 NA
"189" "Scleria.ciliata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "TSS" 600 59.892 77.124 0.367 0.384 NA
"190" "Scleria.ciliata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "ROC" 625 56.369 80.882 0.75 0.766 NA
"191" "Scleria.ciliata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "KAPPA" 620 56.369 79.739 0.372 0.394 NA
"192" "Scleria.ciliata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "BOYCE" 586 60.976 75 0.99 0.942 NA
"193" "Scleria.ciliata_PA2_RUN3_MAXENT" "PA2" "RUN3" "MAXENT" "TSS" 413 75.339 80.392 0.562 0.234 NA
"194" "Scleria.ciliata_PA2_RUN3_MAXENT" "PA2" "RUN3" "MAXENT" "ROC" 417 75.339 81.209 0.86 0.707 NA
