"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"139" "Scleria.iostephana_PA1_allRun_GLM" "PA1" "allRun" "GLM" "KAPPA" 687 62.687 89.829 0.356 NA NA
"140" "Scleria.iostephana_PA1_allRun_GLM" "PA1" "allRun" "GLM" "BOYCE" 482 82.09 77.088 0.966 NA NA
"141" "Scleria.iostephana_PA1_allRun_GAM" "PA1" "allRun" "GAM" "TSS" 474 79.104 78.908 0.58 NA NA
"142" "Scleria.iostephana_PA1_allRun_GAM" "PA1" "allRun" "GAM" "ROC" 477.5 79.104 79.229 0.817 NA NA
"143" "Scleria.iostephana_PA1_allRun_GAM" "PA1" "allRun" "GAM" "KAPPA" 635 58.209 88.651 0.304 NA NA
"144" "Scleria.iostephana_PA1_allRun_GAM" "PA1" "allRun" "GAM" "BOYCE" 472 79.104 78.801 0.893 NA NA
"145" "Scleria.iostephana_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "TSS" 100 90.741 82.082 0.728 0.508 NA
"146" "Scleria.iostephana_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "ROC" 107 90.741 82.872 0.925 0.874 NA
"147" "Scleria.iostephana_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "KAPPA" 646 61.111 98.551 0.653 0.646 NA
"148" "Scleria.iostephana_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "BOYCE" 763 51.852 99.473 0.87 0.671 NA
"149" "Scleria.iostephana_PA2_RUN1_RF" "PA2" "RUN1" "RF" "TSS" 319 100 100 1 0.451 NA
"150" "Scleria.iostephana_PA2_RUN1_RF" "PA2" "RUN1" "RF" "ROC" 320 100 100 1 0.953 NA
"151" "Scleria.iostephana_PA2_RUN1_RF" "PA2" "RUN1" "RF" "KAPPA" 319 100 100 1 0.549 NA
"152" "Scleria.iostephana_PA2_RUN1_RF" "PA2" "RUN1" "RF" "BOYCE" 306 100 100 1 0.791 NA
"153" "Scleria.iostephana_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "TSS" 454 100 96.443 0.966 0.491 NA
"154" "Scleria.iostephana_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "ROC" 456 100 96.574 0.995 0.928 NA
"155" "Scleria.iostephana_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "KAPPA" 596 88.889 99.078 0.872 0.549 NA
"156" "Scleria.iostephana_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "BOYCE" 437 100 95.784 0.919 0.85 NA
"157" "Scleria.iostephana_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "TSS" 496 92.593 86.561 0.792 0.601 NA
"158" "Scleria.iostephana_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "ROC" 497.5 92.593 86.561 0.921 0.818 NA
"159" "Scleria.iostephana_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "KAPPA" 875.5 62.963 96.574 0.566 0.372 NA
"160" "Scleria.iostephana_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "BOYCE" 843 62.963 96.311 0.633 0.599 NA
"161" "Scleria.iostephana_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "TSS" 394 94.444 72.727 0.672 0.453 NA
"162" "Scleria.iostephana_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "ROC" 393.5 94.444 72.727 0.889 0.74 NA
"163" "Scleria.iostephana_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "KAPPA" 798 48.148 94.203 0.372 0.31 NA
"164" "Scleria.iostephana_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "BOYCE" 374 94.444 70.883 0.967 0.831 NA
"165" "Scleria.iostephana_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "TSS" 507 79.63 81.291 0.611 0.529 NA
"166" "Scleria.iostephana_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "ROC" 509.5 79.63 81.686 0.824 0.804 NA
"167" "Scleria.iostephana_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "KAPPA" 696 51.852 90.646 0.306 0.297 NA
"168" "Scleria.iostephana_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "BOYCE" 492 79.63 79.71 0.87 0.793 NA
"169" "Scleria.iostephana_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "TSS" 368 74.074 95.652 0.697 0.343 NA
"170" "Scleria.iostephana_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "ROC" 367 74.074 95.652 0.895 0.754 NA
