"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"104" "Scleria.lingulata_PA1_RUN5_RF" "PA1" "RUN5" "RF" "BOYCE" 380 100 99.854 0.986 0.714 NA
"105" "Scleria.lingulata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "TSS" 522 91.946 87.116 0.785 0.313 NA
"106" "Scleria.lingulata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "ROC" 521.5 91.946 87.116 0.947 0.765 NA
"107" "Scleria.lingulata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "KAPPA" 580 83.893 90.63 0.677 0.283 NA
"108" "Scleria.lingulata_PA1_RUN5_GBM" "PA1" "RUN5" "GBM" "BOYCE" 506 91.946 86.237 0.982 0.844 NA
"109" "Scleria.lingulata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "TSS" 645 83.221 78.331 0.616 0.256 NA
"110" "Scleria.lingulata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "ROC" 642 83.221 78.331 0.837 0.649 NA
"111" "Scleria.lingulata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "KAPPA" 645 83.221 78.331 0.465 0.201 NA
"112" "Scleria.lingulata_PA1_RUN5_ANN" "PA1" "RUN5" "ANN" "BOYCE" 605 83.221 76.867 0.9 0.566 NA
"113" "Scleria.lingulata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "TSS" 455 87.248 68.082 0.555 0.345 NA
"114" "Scleria.lingulata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "ROC" 458 87.248 68.375 0.838 0.716 NA
"115" "Scleria.lingulata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "KAPPA" 593 73.826 80.381 0.434 0.297 NA
"116" "Scleria.lingulata_PA1_RUN5_GLM" "PA1" "RUN5" "GLM" "BOYCE" 551 77.181 76.428 0.961 0.886 NA
"117" "Scleria.lingulata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "TSS" 361 90.604 55.051 0.458 0.432 NA
"118" "Scleria.lingulata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "ROC" 362.5 90.604 55.344 0.807 0.734 NA
"119" "Scleria.lingulata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "KAPPA" 707 46.98 89.458 0.376 0.16 NA
"120" "Scleria.lingulata_PA1_RUN5_GAM" "PA1" "RUN5" "GAM" "BOYCE" 441 81.208 64.275 0.981 0.836 NA
"121" "Scleria.lingulata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "TSS" 282 86.559 74.59 0.611 NA NA
"122" "Scleria.lingulata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "ROC" 321.5 83.871 77.4 0.898 NA NA
"123" "Scleria.lingulata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "KAPPA" 554 65.054 92.974 0.591 NA NA
"124" "Scleria.lingulata_PA1_allRun_MAXENT" "PA1" "allRun" "MAXENT" "BOYCE" 454 74.194 85.948 0.98 NA NA
"125" "Scleria.lingulata_PA1_allRun_RF" "PA1" "allRun" "RF" "TSS" 361.5 100 99.766 0.998 NA NA
"126" "Scleria.lingulata_PA1_allRun_RF" "PA1" "allRun" "RF" "ROC" 364 100 99.766 1 NA NA
"127" "Scleria.lingulata_PA1_allRun_RF" "PA1" "allRun" "RF" "KAPPA" 361.5 100 99.766 0.993 NA NA
"128" "Scleria.lingulata_PA1_allRun_RF" "PA1" "allRun" "RF" "BOYCE" 331 100 99.297 0.967 NA NA
"129" "Scleria.lingulata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "TSS" 484 90.323 81.382 0.717 NA NA
"130" "Scleria.lingulata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "ROC" 485.5 90.323 81.382 0.928 NA NA
"131" "Scleria.lingulata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "KAPPA" 644 66.129 93.208 0.6 NA NA
"132" "Scleria.lingulata_PA1_allRun_GBM" "PA1" "allRun" "GBM" "BOYCE" 493 89.785 81.616 0.987 NA NA
"133" "Scleria.lingulata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "TSS" 443 88.172 68.033 0.562 NA NA
"134" "Scleria.lingulata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "ROC" 448 88.172 68.15 0.842 NA NA
"135" "Scleria.lingulata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "KAPPA" 710 64.516 85.012 0.438 NA NA
